match_id,modelo,modelo_ganador_global,date,stage,group,home_team,away_team,lambda_home,lambda_away,factor_contexto_home,factor_contexto_away,prob_home_win,prob_draw,prob_away_win,prob_home_win_percent,prob_draw_percent,prob_away_win_percent,predicted_class
42,Regresion Lineal,False,2026-06-22,Group Stage,I,France,Iraq,3.1810319088093073,0.6439833305536335,1.0815000000000001,1.1550000000000002,0.8556361826570967,0.10305668500117138,0.04130713234173189,85.56361826570968,10.305668500117138,4.130713234173189,H
43,Regresion Lineal,False,2026-06-22,Group Stage,I,Norway,Senegal,2.219597280108224,1.6585471098301188,1.0815000000000001,1.1550000000000002,0.5006905729233195,0.21560075096099432,0.2837086761156861,50.069057292331955,21.560075096099432,28.370867611568613,H
44,Regresion Lineal,False,2026-06-22,Group Stage,J,Jordan,Algeria,1.0142742113709033,2.054820525322357,1.1550000000000002,1.1550000000000002,0.1714116528249769,0.22265387791429597,0.6059344692607269,17.14116528249769,22.265387791429596,60.593446926072694,A
45,Regresion Lineal,False,2026-06-23,Group Stage,K,Portugal,Uzbekistan,2.676041565468123,0.9554631110013684,1.1025,1.1550000000000002,0.732263665976702,0.1630445110737491,0.10469182294954894,73.22636659767021,16.30445110737491,10.469182294954894,H
46,Regresion Lineal,False,2026-06-23,Group Stage,L,England,Ghana,3.035253774224686,0.5606255681060855,1.0815000000000001,1.0815000000000001,0.8560240154983618,0.10607248655996061,0.0379034979416777,85.60240154983619,10.607248655996061,3.79034979416777,H
47,Regresion Lineal,False,2026-06-23,Group Stage,L,Panama,Croatia,1.3328637404749741,1.8743915802607765,1.1550000000000002,1.1550000000000002,0.2649978606321029,0.24148623752434006,0.49351590184355687,26.49978606321029,24.148623752434005,49.351590184355686,A
48,Regresion Lineal,False,2026-06-23,Group Stage,K,Colombia,DR Congo,2.37453265430196,1.0733620971862556,1.1355750000000002,1.1355750000000002,0.655532131457844,0.1949044424844173,0.14956342605773876,65.5532131457844,19.49044424844173,14.956342605773877,H
49,Regresion Lineal,False,2026-06-24,Group Stage,B,Switzerland,Canada,1.8128828506423205,1.4830003431719285,1.0815000000000001,1.0815000000000001,0.4476061987945442,0.24323442856358518,0.30915937264187066,44.760619879454424,24.32344285635852,30.915937264187065,H
50,Regresion Lineal,False,2026-06-24,Group Stage,B,Bosnia and Herzegovina,Qatar,1.7368620248974387,1.3742059026137559,1.05,1.05,0.4525533119136958,0.25098054340542236,0.29646614468088167,45.25533119136958,25.098054340542237,29.646614468088167,H
51,Regresion Lineal,False,2026-06-24,Group Stage,C,Scotland,Brazil,0.6499930661173765,2.1408688310486483,1.2491325000000004,1.1355750000000002,0.09282566198225953,0.19522906345202098,0.7119452745657195,9.282566198225952,19.5229063452021,71.19452745657196,A
52,Regresion Lineal,False,2026-06-24,Group Stage,C,Morocco,Haiti,2.832285585848837,0.2312029978358551,1.1355750000000002,1.05,0.8981633692942644,0.08783558075085846,0.014001049954877057,89.81633692942644,8.783558075085846,1.4001049954877058,H
53,Regresion Lineal,False,2026-06-24,Group Stage,A,Czech Republic,Mexico,1.4945742183846606,1.147926854304543,1.2127500000000002,0.9,0.4420368174955267,0.27637259388957164,0.28159058861490194,44.20368174955267,27.637259388957165,28.159058861490195,H
54,Regresion Lineal,False,2026-06-24,Group Stage,A,South Africa,South Korea,0.8483744236261493,1.9112209470869594,1.2127500000000002,1.2127500000000002,0.15220291297393884,0.23237304407903656,0.6154240429470246,15.220291297393885,23.237304407903654,61.54240429470246,A
55,Regresion Lineal,False,2026-06-25,Group Stage,E,Ecuador,Germany,0.7552401769587976,1.5798606714132901,1.2127500000000002,0.9,0.1686607686725032,0.2701700027641631,0.5611692285633336,16.86607686725032,27.017000276416308,56.11692285633336,A
56,Regresion Lineal,False,2026-06-25,Group Stage,E,Curacao,Ivory Coast,0.6588410677989675,2.749748386169126,1.2127500000000002,1.1025,0.05931134374936041,0.13619645237731057,0.8044922038733289,5.931134374936041,13.619645237731056,80.44922038733289,A
57,Regresion Lineal,False,2026-06-25,Group Stage,F,Japan,Sweden,2.80076787907723,1.3995826166223053,1.2127500000000002,1.1355750000000002,0.6615109503553616,0.17346459003726153,0.16502445960737688,66.15109503553616,17.346459003726153,16.50244596073769,H
58,Regresion Lineal,False,2026-06-25,Group Stage,F,Tunisia,Netherlands,0.7440485521111371,2.649409477336969,1.05,1.0815000000000001,0.07557382024176824,0.15140006034802905,0.7730261194102026,7.557382024176825,15.140006034802905,77.30261194102026,A
59,Regresion Lineal,False,2026-06-25,Group Stage,D,Turkey,United States,1.4061639155650625,1.3051899296822222,1.05,0.9,0.3848668760094603,0.276691354584256,0.3384417694062837,38.48668760094603,27.669135458425597,33.844176940628365,H
60,Regresion Lineal,False,2026-06-25,Group Stage,D,Paraguay,Australia,1.0467700230530859,1.3422417074291058,1.05,0.9,0.2813744990771207,0.2942009979498641,0.42442450297301526,28.13744990771207,29.42009979498641,42.44245029730153,A
61,Regresion Lineal,False,2026-06-26,Group Stage,I,Norway,France,1.1718817850924559,1.9366882816570703,0.9,0.9,0.2198772571219193,0.2365763564373389,0.5435463864407418,21.98772571219193,23.65763564373389,54.354638644074186,A
62,Regresion Lineal,False,2026-06-26,Group Stage,I,Senegal,Iraq,2.378422630782166,1.005946403385364,1.05,1.05,0.6713018664930521,0.19167225630601198,0.13702587720093604,67.13018664930522,19.167225630601198,13.702587720093604,H
63,Regresion Lineal,False,2026-06-26,Group Stage,H,Cape Verde,Saudi Arabia,1.6799504423176752,1.4053776141965406,1.2127500000000002,1.2127500000000002,0.43240181330741245,0.2540690616260225,0.3135291250665652,43.240181330741244,25.40690616260225,31.352912506656523,H
64,Regresion Lineal,False,2026-06-26,Group Stage,H,Uruguay,Spain,0.9305493513907791,2.0429463222315642,1.2491325000000004,1.1355750000000002,0.15544491782097467,0.22112706043159508,0.6234280217474302,15.544491782097467,22.11270604315951,62.342802174743014,A
65,Regresion Lineal,False,2026-06-26,Group Stage,G,Egypt,Iran,1.1179090798283795,1.5217251237275418,1.1355750000000002,1.2491325000000004,0.2692766926897949,0.27478922173021464,0.4559340855799903,26.927669268979493,27.478922173021463,45.593408557999034,A
66,Regresion Lineal,False,2026-06-26,Group Stage,G,New Zealand,Belgium,0.4679433481691002,2.8070095306503324,1.2127500000000002,1.2127500000000002,0.03554946383223347,0.11462517812109418,0.8498253580466723,3.5549463832233474,11.462517812109418,84.98253580466722,A
67,Regresion Lineal,False,2026-06-27,Group Stage,L,Panama,England,0.2773888672109168,2.134270947697745,1.05,1.0815000000000001,0.03334242346167506,0.15969809242106342,0.8069594841172617,3.3342423461675064,15.969809242106342,80.69594841172616,A
68,Regresion Lineal,False,2026-06-27,Group Stage,L,Croatia,Ghana,2.627308139579826,1.023437502071276,1.2491325000000004,1.1355750000000002,0.7102116845638627,0.17085383350750188,0.11893448192863527,71.02116845638628,17.085383350750188,11.893448192863527,H
69,Regresion Lineal,False,2026-06-27,Group Stage,K,Colombia,Portugal,1.5881037327190015,1.9344044789181878,1.0815000000000001,1.0815000000000001,0.312828575797579,0.23340951641686408,0.453761907785557,31.2828575797579,23.34095164168641,45.376190778555696,A
70,Regresion Lineal,False,2026-06-27,Group Stage,K,DR Congo,Uzbekistan,1.597784089198224,0.8891446302007601,1.05,1.05,0.5308675496723902,0.26943965636109407,0.19969279396651546,53.086754967239024,26.943965636109407,19.969279396651547,H
71,Regresion Lineal,False,2026-06-27,Group Stage,J,Algeria,Austria,0.9866523037709665,1.5006728093627348,1.05,0.9,0.23878827787026727,0.2797180070192369,0.4814937151104959,23.878827787026726,27.971800701923687,48.14937151104959,A
72,Regresion Lineal,False,2026-06-27,Group Stage,J,Jordan,Argentina,0.052500000000000005,2.029112423835839,1.05,0.9,0.006023126475338069,0.14053718067951937,0.8534396928451424,0.602312647533807,14.053718067951937,85.34396928451424,A
1,Poisson,False,2026-06-11,Group Stage,A,Mexico,South Africa,2.0353308755788007,0.7727832632080748,1.1025,1.1025,0.6606547090030896,0.21493827985629202,0.1244070111406183,66.06547090030897,21.493827985629203,12.44070111406183,H
2,Poisson,False,2026-06-11,Group Stage,A,South Korea,Czech Republic,1.8353004304167915,1.108580898190947,1.1025,1.1025,0.5350670424898438,0.2454976128547142,0.21943534465544212,53.506704248984384,24.54976128547142,21.94353446554421,H
3,Poisson,False,2026-06-12,Group Stage,B,Canada,Bosnia and Herzegovina,1.8992764300325562,0.9935188031431131,1.1025,1.1025,0.577033885580885,0.23776434941102007,0.185201765008095,57.7033885580885,23.776434941102007,18.520176500809498,H
4,Poisson,False,2026-06-12,Group Stage,D,United States,Paraguay,1.90866989897834,0.8873508523613115,1.1025,1.1025,0.6051279700613851,0.23399396758525842,0.16087806235335655,60.512797006138506,23.399396758525842,16.087806235335655,H
5,Poisson,False,2026-06-13,Group Stage,B,Qatar,Switzerland,0.9538960589956658,1.727432811873603,1.1025,1.1025,0.19797795286252529,0.25529891206985733,0.5467231350676174,19.79779528625253,25.529891206985734,54.67231350676174,A
6,Poisson,False,2026-06-13,Group Stage,C,Brazil,Morocco,1.5223013513277635,1.063778037291579,1.1025,1.1025,0.46869232514086456,0.27602356367978703,0.25528411117934846,46.869232514086455,27.602356367978704,25.528411117934844,H
7,Poisson,False,2026-06-13,Group Stage,C,Haiti,Scotland,1.0523746776246643,1.7250965616624647,1.1025,1.1025,0.22170603987847404,0.2560421528613186,0.5222518072602073,22.170603987847404,25.60421528613186,52.225180726020724,A
8,Poisson,False,2026-06-14,Group Stage,D,Australia,Turkey,1.8354830185795723,0.9115097677073362,1.1025,1.1025,0.5826393984308782,0.24273793927000203,0.17462266229911988,58.26393984308782,24.273793927000202,17.46226622991199,H
9,Poisson,False,2026-06-14,Group Stage,E,Germany,Curacao,3.5314508452612454,0.7186949605052455,1.1025,1.1025,0.8747932515520918,0.08774997215663043,0.03745677629127768,87.47932515520918,8.774997215663042,3.745677629127768,H
10,Poisson,False,2026-06-14,Group Stage,F,Netherlands,Japan,2.2607847171516284,1.055559722913223,1.1025,1.1025,0.6380006829999341,0.2044567235658092,0.15754259343425664,63.800068299993406,20.44567235658092,15.754259343425664,H
11,Poisson,False,2026-06-14,Group Stage,E,Ivory Coast,Ecuador,1.221555636037264,1.0609904852511982,1.1025,1.1025,0.3872645111214524,0.3049530310500154,0.30778245782853214,38.72645111214524,30.495303105001543,30.778245782853215,H
12,Poisson,False,2026-06-14,Group Stage,F,Sweden,Tunisia,1.6421095045189036,1.447712582065096,1.1025,1.1025,0.4145653386652667,0.25509699868075414,0.3303376626539792,41.45653386652667,25.509699868075415,33.033766265397915,H
13,Poisson,False,2026-06-15,Group Stage,H,Spain,Cape Verde,3.627834197475491,0.7819050509664808,1.1025,1.1025,0.8732313244142803,0.08692789747052687,0.039840778115192696,87.32313244142803,8.692789747052688,3.9840778115192697,H
14,Poisson,False,2026-06-15,Group Stage,G,Belgium,Egypt,2.1729972109778273,0.9836990907261572,1.1025,1.1025,0.6373300707156295,0.21005824642806475,0.15261168285630572,63.73300707156295,21.005824642806477,15.261168285630571,H
15,Poisson,False,2026-06-15,Group Stage,H,Saudi Arabia,Uruguay,0.7093772757094194,1.7381292378983018,1.1025,1.1025,0.13979818819495624,0.24800944513357537,0.6121923666714685,13.979818819495623,24.800944513357535,61.219236667146845,A
16,Poisson,False,2026-06-15,Group Stage,G,Iran,New Zealand,2.196651894522657,0.85284201719817,1.1025,1.1025,0.6728605999672427,0.2017674523853499,0.1253719476474075,67.28605999672426,20.17674523853499,12.53719476474075,H
17,Poisson,False,2026-06-16,Group Stage,I,France,Senegal,1.9671732166938822,1.106473934338937,1.1025,1.1025,0.5654021377355025,0.2330836334186687,0.2015142288458287,56.54021377355025,23.30836334186687,20.15142288458287,H
18,Poisson,False,2026-06-16,Group Stage,I,Iraq,Norway,1.1014211894155235,2.141225848775551,1.1025,1.1025,0.1794894198904844,0.2168591265532884,0.6036514535562272,17.94894198904844,21.68591265532884,60.365145355622715,A
19,Poisson,False,2026-06-16,Group Stage,J,Argentina,Algeria,2.2966941764618687,0.7111248904052978,1.1025,1.1025,0.72487790098651,0.18267776472387612,0.09244433428961399,72.48779009865099,18.267776472387613,9.244433428961399,H
20,Poisson,False,2026-06-17,Group Stage,J,Austria,Jordan,2.566343886901511,0.7522745789975004,1.1025,1.1025,0.7590462725234133,0.15941013584081135,0.08154359163577529,75.90462725234133,15.941013584081135,8.15435916357753,H
21,Poisson,False,2026-06-17,Group Stage,K,Portugal,DR Congo,2.470017363273909,0.9379582814304224,1.1025,1.1025,0.7026020554810539,0.17995649156856175,0.11744145295038436,70.26020554810539,17.995649156856174,11.744145295038436,H
22,Poisson,False,2026-06-17,Group Stage,L,England,Croatia,2.183950516524113,0.9432513333133954,1.1025,1.1025,0.6489799953257653,0.2073414298530949,0.1436785748211395,64.89799953257653,20.73414298530949,14.36785748211395,H
23,Poisson,False,2026-06-17,Group Stage,L,Ghana,Panama,1.1906405031888851,1.408832520047909,1.1025,1.1025,0.3079723220301707,0.28202616981970946,0.41000150815011954,30.79723220301707,28.202616981970944,41.000150815011956,A
24,Poisson,False,2026-06-17,Group Stage,K,Uzbekistan,Colombia,0.9321340780630033,1.6972844819603372,1.1025,1.1025,0.1967886993377468,0.25839603171333064,0.5448152689489225,19.678869933774678,25.839603171333064,54.481526894892255,A
25,Poisson,False,2026-06-18,Group Stage,A,Czech Republic,South Africa,1.9045921749990644,1.228065053276469,1.1550000000000002,1.1550000000000002,0.5235740444071084,0.23956670479410863,0.23685925079878303,52.357404440710845,23.956670479410864,23.685925079878302,H
26,Poisson,False,2026-06-18,Group Stage,B,Switzerland,Bosnia and Herzegovina,2.1384010270457816,0.9510842561881011,1.1355750000000002,1.1355750000000002,0.6380866980574609,0.21219507662138312,0.1497182253211561,63.808669805746085,21.219507662138312,14.971822532115612,H
27,Poisson,False,2026-06-18,Group Stage,B,Canada,Qatar,1.7758544002642949,1.021271639268752,1.1355750000000002,1.1355750000000002,0.541853168652048,0.2507988616868903,0.20734796966106164,54.185316865204804,25.07988616868903,20.734796966106163,H
28,Poisson,False,2026-06-18,Group Stage,A,Mexico,South Korea,1.5308415228248908,0.985551628259543,1.0815000000000001,1.1355750000000002,0.4896589998386285,0.2765094878439399,0.2338315123174315,48.96589998386285,27.650948784393993,23.38315123174315,H
29,Poisson,False,2026-06-19,Group Stage,D,United States,Australia,1.6545232249472663,1.1641954209564915,1.0815000000000001,1.0815000000000001,0.47887045480818413,0.2618002716462431,0.2593292735455729,47.887045480818415,26.18002716462431,25.93292735455729,H
30,Poisson,False,2026-06-19,Group Stage,C,Scotland,Morocco,0.8088590934564975,2.1031203477156817,1.1355750000000002,1.1355750000000002,0.1253478947139452,0.20933864729762455,0.6653134579884303,12.53478947139452,20.933864729762455,66.53134579884303,A
31,Poisson,False,2026-06-19,Group Stage,C,Brazil,Haiti,3.3464516272190834,0.5850696680312127,1.1355750000000002,1.1550000000000002,0.8801838659898472,0.08825253302364441,0.03156360098650838,88.01838659898472,8.825253302364441,3.156360098650838,H
32,Poisson,False,2026-06-20,Group Stage,D,Turkey,Paraguay,1.4453147064204168,1.306481172434814,1.1550000000000002,1.1550000000000002,0.3947282449995746,0.2739358795220002,0.33133587547842525,39.47282449995746,27.393587952200022,33.133587547842524,H
33,Poisson,False,2026-06-20,Group Stage,F,Netherlands,Sweden,2.833076176274149,1.1247896709833403,1.1355750000000002,1.1355750000000002,0.7215472859650769,0.1597067786258903,0.1187459354090328,72.1547285965077,15.97067786258903,11.87459354090328,H
34,Poisson,False,2026-06-20,Group Stage,E,Germany,Ivory Coast,2.5868130635673263,1.1367209999062662,1.0815000000000001,1.1355750000000002,0.6794735498751728,0.17956591704063424,0.14096053308419287,67.94735498751729,17.956591704063424,14.096053308419288,H
35,Poisson,False,2026-06-20,Group Stage,E,Ecuador,Curacao,3.1686334008747608,0.6567265234452233,1.1550000000000002,1.1550000000000002,0.852221958992792,0.10486536918942377,0.04291267181778456,85.2221958992792,10.486536918942377,4.291267181778456,H
36,Poisson,False,2026-06-21,Group Stage,F,Tunisia,Japan,1.0122018213654278,2.5322902922273722,1.1550000000000002,1.1355750000000002,0.12476484919312114,0.17833836771668518,0.6968967830901938,12.476484919312114,17.83383677166852,69.68967830901937,A
37,Poisson,False,2026-06-21,Group Stage,H,Spain,Saudi Arabia,3.5633339102282826,0.6338723756330931,1.1355750000000002,1.1355750000000002,0.8898147328326327,0.08005430721262423,0.030130959954743155,88.98147328326327,8.005430721262423,3.0130959954743153,H
38,Poisson,False,2026-06-21,Group Stage,G,Belgium,Iran,2.011818717419671,1.1254094645459347,1.1355750000000002,1.1355750000000002,0.5707883464017314,0.22924082861253547,0.19997082498573315,57.078834640173135,22.92408286125355,19.997082498573317,H
39,Poisson,False,2026-06-21,Group Stage,H,Uruguay,Cape Verde,1.9474701066839133,0.7626098334210913,1.1355750000000002,1.1355750000000002,0.6449731846616154,0.22453284208284305,0.13049397325554177,64.49731846616153,22.453284208284305,13.049397325554176,H
40,Poisson,False,2026-06-21,Group Stage,G,New Zealand,Egypt,0.9063311400449366,2.2277232393505497,1.1355750000000002,1.1355750000000002,0.13255853681655747,0.2013146816826706,0.6661267815007721,13.255853681655747,20.131468168267062,66.61267815007722,A
41,Poisson,False,2026-06-22,Group Stage,J,Argentina,Austria,2.223119287344167,0.8511148262724689,1.0815000000000001,1.0815000000000001,0.6782902838159623,0.19896565580440764,0.12274406037963012,67.82902838159623,19.896565580440765,12.274406037963011,H
42,Poisson,False,2026-06-22,Group Stage,I,France,Iraq,3.305801184489585,0.7042415774832379,1.0815000000000001,1.1550000000000002,0.857333241849675,0.09973983511686184,0.04292692303346313,85.7333241849675,9.973983511686184,4.292692303346312,H
43,Poisson,False,2026-06-22,Group Stage,I,Norway,Senegal,1.8983166213307088,1.5779801439111496,1.0815000000000001,1.1550000000000002,0.4477422345612101,0.23575487101372003,0.31650289442506996,44.77422345612101,23.575487101372,31.650289442506995,H
44,Poisson,False,2026-06-22,Group Stage,J,Jordan,Algeria,1.0207858978877873,2.0149516235769034,1.1550000000000002,1.1550000000000002,0.17732664888481073,0.2267571337326758,0.5959162173825134,17.73266488848107,22.67571337326758,59.59162173825134,A
45,Poisson,False,2026-06-23,Group Stage,K,Portugal,Uzbekistan,2.562933639668732,0.9355947317425763,1.1025,1.1550000000000002,0.7185861797574555,0.17155876566072217,0.10985505458182229,71.85861797574556,17.155876566072216,10.98550545818223,H
46,Poisson,False,2026-06-23,Group Stage,L,England,Ghana,3.1428665475735755,0.6521218814420454,1.0815000000000001,1.0815000000000001,0.8504707852396836,0.10621412703121007,0.043315087729106215,85.04707852396835,10.621412703121006,4.331508772910621,H
47,Poisson,False,2026-06-23,Group Stage,L,Panama,Croatia,1.2622305689981226,1.7505457667747901,1.1550000000000002,1.1550000000000002,0.2677738168134926,0.2521227817483403,0.4801034014381671,26.77738168134926,25.21227817483403,48.01034014381671,A
48,Poisson,False,2026-06-23,Group Stage,K,Colombia,DR Congo,2.1545971869089584,0.9930855289273673,1.1355750000000002,1.1355750000000002,0.6314558357321283,0.21220000572772904,0.15634415854014244,63.145583573212825,21.220000572772904,15.634415854014245,H
49,Poisson,False,2026-06-24,Group Stage,B,Switzerland,Canada,1.6738919591759214,1.3243759903932324,1.0815000000000001,1.0815000000000001,0.4480960592049136,0.25680214068972107,0.29510180010536524,44.80960592049136,25.680214068972106,29.510180010536523,H
50,Poisson,False,2026-06-24,Group Stage,B,Bosnia and Herzegovina,Qatar,1.458989749712058,1.2387277979759947,1.05,1.05,0.4126798549709662,0.27597405969814337,0.31134608533089025,41.26798549709662,27.597405969814336,31.134608533089025,H
51,Poisson,False,2026-06-24,Group Stage,C,Scotland,Brazil,0.9356632074787313,2.108028876513651,1.2491325000000004,1.1355750000000002,0.14973994139548144,0.21464326022185778,0.6356167983826609,14.973994139548145,21.46432602218578,63.561679838266095,A
52,Poisson,False,2026-06-24,Group Stage,C,Morocco,Haiti,2.824127880919123,0.5029180523596193,1.1355750000000002,1.05,0.8447867689204148,0.11657467760926402,0.03863855347032104,84.47867689204148,11.657467760926401,3.863855347032104,H
53,Poisson,False,2026-06-24,Group Stage,A,Czech Republic,Mexico,1.389394678156904,1.058992729118242,1.2127500000000002,0.9,0.4345005023506939,0.28913305679268747,0.2763664408566185,43.45005023506939,28.913305679268746,27.63664408566185,H
54,Poisson,False,2026-06-24,Group Stage,A,South Africa,South Korea,1.0377617590322439,1.807919727562739,1.2127500000000002,1.2127500000000002,0.20687040527997103,0.24769012460607814,0.5454394701139508,20.6870405279971,24.769012460607815,54.543947011395076,A
55,Poisson,False,2026-06-25,Group Stage,E,Ecuador,Germany,0.994062582368588,1.602568937592195,1.2127500000000002,0.9,0.22520289179409458,0.2687935466712947,0.5060035615346106,22.52028917940946,26.87935466712947,50.60035615346106,A
56,Poisson,False,2026-06-25,Group Stage,E,Curacao,Ivory Coast,0.918594719928871,2.778269505635251,1.2127500000000002,1.1025,0.09239883599961263,0.15243853534042276,0.7551626286599645,9.239883599961264,15.243853534042277,75.51626286599645,A
57,Poisson,False,2026-06-25,Group Stage,F,Japan,Sweden,2.4909655458380078,1.2708699813258382,1.2127500000000002,1.1355750000000002,0.6340917936937632,0.19212537081989825,0.17378283548633855,63.409179369376325,19.212537081989826,17.378283548633856,H
58,Poisson,False,2026-06-25,Group Stage,F,Tunisia,Netherlands,0.9028158098936666,2.900394738007628,1.05,1.0815000000000001,0.08285440906728028,0.1418371716457686,0.7753084192869513,8.285440906728029,14.183717164576858,77.53084192869512,A
59,Poisson,False,2026-06-25,Group Stage,D,Turkey,United States,1.3069158108047723,1.1031707380658873,1.05,0.9,0.40180187060277966,0.29486785345964,0.3033302759375804,40.180187060277966,29.486785345964,30.33302759375804,H
60,Poisson,False,2026-06-25,Group Stage,D,Paraguay,Australia,1.0447565858226076,1.1698522521966581,1.05,0.9,0.3132376826515407,0.31077410273405737,0.37598821461440196,31.323768265154072,31.077410273405736,37.598821461440195,A
61,Poisson,False,2026-06-26,Group Stage,I,Norway,France,1.0219207088678648,2.08954782978064,0.9,0.9,0.16911047125335626,0.2194880376550124,0.6114014910916312,16.911047125335628,21.94880376550124,61.14014910916312,A
62,Poisson,False,2026-06-26,Group Stage,I,Senegal,Iraq,2.1449695070879335,0.8872999986309373,1.05,1.05,0.6545822155379231,0.20878705464663455,0.13663072981544258,65.4582215537923,20.878705464663454,13.663072981544259,H
63,Poisson,False,2026-06-26,Group Stage,H,Cape Verde,Saudi Arabia,1.5093882438092172,1.3033237664771842,1.2127500000000002,1.2127500000000002,0.41177507304433814,0.26954490425662453,0.3186800226990373,41.17750730443382,26.954490425662453,31.868002269903727,H
64,Poisson,False,2026-06-26,Group Stage,H,Uruguay,Spain,1.1152186001396363,2.0413532364814633,1.2491325000000004,1.1355750000000002,0.19414376271440748,0.22634635421528507,0.5795098830703075,19.414376271440748,22.634635421528507,57.95098830703075,A
65,Poisson,False,2026-06-26,Group Stage,G,Egypt,Iran,1.1732291846974652,1.354541524497532,1.1355750000000002,1.2491325000000004,0.31342763829298215,0.2872682207816072,0.39930414092541056,31.342763829298214,28.72682207816072,39.93041409254106,A
66,Poisson,False,2026-06-26,Group Stage,G,New Zealand,Belgium,0.8553064621352596,3.2337879641350327,1.2127500000000002,1.2127500000000002,0.06060422884258708,0.11500770812084647,0.8243880630365664,6.060422884258708,11.500770812084648,82.43880630365665,A
67,Poisson,False,2026-06-27,Group Stage,L,Panama,England,0.6788874917988977,2.340599805733173,1.05,1.0815000000000001,0.08425015742738831,0.1757910421560875,0.7399588004165242,8.42501574273883,17.57910421560875,73.99588004165241,A
68,Poisson,False,2026-06-27,Group Stage,L,Croatia,Ghana,2.420986923568462,0.8938168317061861,1.2491325000000004,1.1355750000000002,0.7040640219081957,0.18201112878851572,0.11392484930328843,70.40640219081958,18.20111287885157,11.392484930328843,H
69,Poisson,False,2026-06-27,Group Stage,K,Colombia,Portugal,1.4622406498540912,1.7684946855678552,1.0815000000000001,1.0815000000000001,0.31180739703975224,0.24661386382123138,0.44157873913901646,31.180739703975224,24.661386382123137,44.157873913901646,A
70,Poisson,False,2026-06-27,Group Stage,K,DR Congo,Uzbekistan,1.4344631284584501,0.8925231772926304,1.05,1.05,0.48708922018362866,0.2886880722478394,0.2242227075685319,48.70892201836286,28.86880722478394,22.42227075685319,H
71,Poisson,False,2026-06-27,Group Stage,J,Algeria,Austria,1.0015240174477227,1.3467442779826926,1.05,0.9,0.2681606859666052,0.2955537306988204,0.43628558333457435,26.816068596660518,29.55537306988204,43.628558333457434,A
72,Poisson,False,2026-06-27,Group Stage,J,Jordan,Argentina,0.5903904884853729,2.2702662571022514,1.05,0.9,0.07439013070321442,0.17618813557697965,0.7494217337198059,7.439013070321441,17.618813557697965,74.94217337198059,A
1,Random Forest,False,2026-06-11,Group Stage,A,Mexico,South Africa,2.2871918430954254,0.5996547187005037,1.1025,1.1025,0.749992065330708,0.17513501950600083,0.0748729151632915,74.99920653307079,17.513501950600084,7.48729151632915,H
2,Random Forest,False,2026-06-11,Group Stage,A,South Korea,Czech Republic,1.8372066116076367,0.8474241637482521,1.1025,1.1025,0.5991204113426785,0.24078130363267322,0.16009828502464835,59.912041134267845,24.078130363267324,16.009828502464835,H
3,Random Forest,False,2026-06-12,Group Stage,B,Canada,Bosnia and Herzegovina,2.0952042473073,0.8477130144687295,1.1025,1.1025,0.6542362129988049,0.21213936965923944,0.13362441734195563,65.42362129988048,21.213936965923942,13.362441734195563,H
4,Random Forest,False,2026-06-12,Group Stage,D,United States,Paraguay,2.4465449249760547,0.7879937347709123,1.1025,1.1025,0.732260861640833,0.17305903050204915,0.09468010785711771,73.2260861640833,17.305903050204915,9.46801078571177,H
5,Random Forest,False,2026-06-13,Group Stage,B,Qatar,Switzerland,1.1799308521023208,1.5041436465538804,1.1025,1.1025,0.2881750010921788,0.2745130684869227,0.43731193042089833,28.81750010921788,27.45130684869227,43.731193042089835,A
6,Random Forest,False,2026-06-13,Group Stage,C,Brazil,Morocco,1.4137530989621239,1.1726838559106245,1.1025,1.1025,0.4152602247904716,0.28240310154605125,0.30233667366347705,41.52602247904716,28.240310154605126,30.233667366347706,H
7,Random Forest,False,2026-06-13,Group Stage,C,Haiti,Scotland,0.8248613492422463,1.5364802022541233,1.1025,1.1025,0.19181682557946766,0.2765718220239724,0.5316113523965601,19.181682557946765,27.65718220239724,53.16113523965601,A
8,Random Forest,False,2026-06-14,Group Stage,D,Australia,Turkey,1.7765167395936066,0.9064490882710226,1.1025,1.1025,0.5702073759927621,0.24917789167967286,0.1806147323275651,57.0207375992762,24.917789167967285,18.06147323275651,H
9,Random Forest,False,2026-06-14,Group Stage,E,Germany,Curacao,6.730030386175495,0.7259732182009884,1.1025,1.1025,0.9828306384301253,0.012933681995746488,0.00423567957412832,98.28306384301253,1.2933681995746489,0.42356795741283204,H
10,Random Forest,False,2026-06-14,Group Stage,F,Netherlands,Japan,1.7582609840341565,1.1090616867851348,1.1025,1.1025,0.5168237233319016,0.25277265497691515,0.23040362169118306,51.682372333190166,25.277265497691516,23.040362169118307,H
11,Random Forest,False,2026-06-14,Group Stage,E,Ivory Coast,Ecuador,1.3977276161549668,0.741428769930057,1.1025,1.1025,0.5163627593551579,0.2948159781845547,0.18882126246028746,51.63627593551578,29.48159781845547,18.882126246028747,H
12,Random Forest,False,2026-06-14,Group Stage,F,Sweden,Tunisia,3.1886328178654373,0.993691427418665,1.1025,1.1025,0.7946912534112676,0.12690721446115646,0.07840153212757617,79.46912534112676,12.690721446115646,7.840153212757617,H
13,Random Forest,False,2026-06-15,Group Stage,H,Spain,Cape Verde,1.4210718257839976,0.36488301761962355,1.1025,1.1025,0.6331739342276386,0.28041253831003976,0.0864135274623215,63.31739342276386,28.041253831003978,8.641352746232151,H
